"sales","price","discount_percent","promotion_flag","competitor_price","tv_ad_spend","digital_ad_spend","social_media_spend","search_ads_spend","influencer_spend","email_marketing","seasonality_index","competition_index","economic_sentiment","website_visits","app_downloads"
21261.41,99.65,9.1,0,92.07,250.86,218.99,129.64,136.19,73.8,185.52,1.1,0.76,101.03,14079.02,1663.81
37027.33,99.22,16.59,1,114.59,494.37,446.81,316.86,205.11,129.4,160.9,1.3,1.04,118.8,32136.36,6210.98
36655.9,85.76,11.22,0,96.16,475.03,351.49,575.7,238.39,196.54,159.25,0.75,0.7,103.21,33193.19,2149.35
24100.05,120.1,9.25,0,130.23,323.63,234.05,159.95,237.58,115.06,98.69,0.9,1.09,94.94,24368.47,2267.59
53557.16,93.15,8.65,0,92.23,707.4,772.63,494.08,680.96,184.06,229.48,1,1.1,119.44,21927.08,2124.87
39093.46,76.32,1.67,0,85.58,490.44,546.11,370,259.84,361.69,128.46,1.1,0.83,113.03,39299.7,4323.26
25768.33,92.7,11.92,0,85.76,256,232.35,153.06,355.69,49.55,62,1.3,0.92,97.71,33669.11,2230.97
49828.6,75.32,13.4,0,65.49,871.79,618.42,454.84,251.66,146.68,286.9,0.75,1.08,96.37,10837.42,883.02
45425.39,91.53,1.99,0,73.28,774.57,389.86,436.43,519.05,408.74,274.04,0.9,0.7,102.74,17152.84,1270.05
40905.89,90.31,1.39,0,93.8,515.51,353.15,871.9,140.92,416.55,127.74,1,0.64,82.37,19026.21,2580.13
35031.24,103.1,9.86,0,105.47,417.94,523.37,272.37,276.47,203.76,166.2,1.1,0.92,110.13,12419.39,2250.8
85220.31,107.23,10,0,102.68,930.96,1267.5,1360.72,1426.55,416.89,238.95,1.3,0.86,96.9,36007.76,5718.06
35232.29,87.07,9.39,0,92.36,421.77,337.49,427.26,126.24,337.5,189.63,0.75,0.99,97.55,11424.37,1397.41
33208.45,104.65,7.49,0,107.1,457.66,438.44,389.74,240.26,140.9,141.72,0.9,0.69,100.21,10467.1,5486.89
44753.84,112.71,7.62,0,112.21,733.81,508.53,304.26,726,207.35,154.17,1,0.64,87.56,48768.59,1747.99
52610.74,86.47,4.1,0,97.66,850.2,438.9,824.04,423.21,142.09,245.79,1.1,0.82,117.62,30359.93,11713.66
52575.9,87.85,9.45,0,100.54,839.5,508.79,345.02,732.22,315.1,127.41,1.3,0.86,101.46,9910.26,1680.47
38907.53,102.72,16.87,1,113.88,466.31,387.91,539.07,349.25,170.53,259.73,0.75,0.99,105.59,6532.34,818.88
37399.91,97.11,5.8,0,103.89,414.96,327.59,336.36,631.46,254.64,179.05,0.9,0.73,131.22,13462.14,15946.29
17090.27,101.47,4.5,0,95.53,151.5,261.31,145.79,201.09,204,82.67,1,0.79,95.57,11046.55,2246.57
40632.11,112.44,21.22,1,112.44,685.72,392,387.75,322.99,387.51,453.75,1.1,0.8,89.5,19601.55,3428.72
46330.24,99.52,7.66,0,101.15,508.88,506.64,1131.14,167.13,262.48,117.95,1.3,1.4,90.89,38105.87,1481.9
38667.38,107.78,6.86,0,111.26,662.98,312.31,702.7,164.6,161.16,329.39,0.75,1.11,80.78,20684.5,4438.04
47023.37,102.37,10.19,0,114.19,635.71,809.29,668.01,326.5,327.84,294.89,0.9,1.21,92.09,15261.12,4151.79
45194.71,100.07,3.16,0,91.12,526.93,769.75,333.95,448.32,340.57,116.39,1,0.76,100.01,17747.03,4991.91
45743.76,99.5,1.04,0,91.06,762.3,437.34,364.79,334.34,350.24,176.76,1.1,1.05,102.97,15578.36,1033.69
29366.84,110.92,4.63,0,112.6,326.56,561.99,198.16,378.22,133.49,86.37,1.3,0.71,109.71,8752.83,2091.05
53227.38,84.23,10.66,0,76.38,812.68,621.91,446.06,960.93,142.33,415.83,0.75,0.94,83.45,11296.96,875.16
29488.93,83.2,15.44,1,92.8,427.77,177.36,286.85,248.82,131.85,111,0.9,0.95,101.57,18518.79,4027.35
69345.47,101.99,15.08,1,102.64,1101.33,772.33,784.25,687.82,756.33,412.38,1,0.84,87.54,31492.26,998.78
39610.68,93.65,21.3,1,77.01,741.27,504.71,175.44,155.34,318.71,395.42,1.1,1.01,87.5,12324.07,1018.45
28709.14,95.85,3.51,0,95.92,275.89,247.33,414.59,275.34,95.76,28.18,1.3,1.09,100.02,26051.31,8042.92
32014.03,103.84,1.17,0,107.72,428.47,407.4,208.04,431.55,75.67,73.58,0.75,0.77,94.62,32247.99,1226.65
25548.06,103.99,7.01,0,99.72,297.49,212.85,266.24,131.57,244.35,102.92,0.9,1.03,113.73,30193.52,8404.1
32068.66,92.05,3.22,0,84.85,492.25,229.56,356.98,252.12,301.45,79.11,1,0.68,110.64,35684.59,1009.52
40709.96,91.5,14.46,0,93.43,739.47,290.1,303.55,464.73,148.81,423.16,1.1,0.67,110.08,26885.51,953.58
34961.74,95.84,8.08,0,107.82,385.23,628.6,250.5,227.44,151.48,159.18,1.3,1.18,100.38,17793.01,5078.91
37818.48,107.93,8.23,0,105.94,452.47,577.02,612.07,149.43,171.92,299.5,0.75,1.01,112.2,13609.08,3083.74
25994.63,99.98,9.22,0,111.46,327.6,309.29,231.57,121.78,138.88,114.08,0.9,0.9,91.83,10040.85,2284.94
55249.24,112.82,20.06,1,128.73,846.84,497.12,736.35,688.58,427.7,125.41,1,1.08,88.14,19779.04,3844.08
37818.07,94.91,1.9,0,87.5,377.86,509.46,435.62,523.09,133.68,178.06,1.1,0.97,94.9,53643.98,3834.56
27717.04,108.74,4.59,0,118.87,404.17,305.4,265.47,294.87,216.13,89.62,1.3,0.88,102.36,19503.97,1261.92
69925.77,105.62,13.52,0,106.8,817.92,1285.34,603.09,864.52,316.29,632,0.75,1.23,90.35,24954.33,3429.05
48990.25,102.24,17.75,1,106.36,619.49,711.68,455.18,225.97,434.67,407.55,0.9,0.94,106.01,10098.14,945.03
31991.51,99.85,17.41,1,117.2,409.59,248.92,157.21,176.09,282.7,222.73,1,0.72,98.83,27002.33,6146.53
49204.56,91.86,2.66,0,101.35,816.61,592.14,393.03,381.99,224.26,290.93,1.1,0.98,100.24,28770.46,801.39
23798.77,93.77,4.44,0,92.02,283.95,189.63,358.98,183.71,91.38,114.81,1.3,0.99,98.65,33496.67,4618.77
91820.88,97.65,4.44,0,88.34,1670.29,1403.11,1088.9,656.21,686.58,219.23,0.75,0.92,112.24,31175.94,4427.51
57544.34,95.56,2.53,0,100.34,1097.27,575.28,642.96,435.33,671.95,286.91,0.9,0.66,84.38,24944.71,1179.27
21985.92,106.38,4.21,0,113.19,195.62,173.28,339.46,180.48,149.87,155.19,1,0.69,103.13,20673.23,3518.67
33025.74,93.76,12.4,0,105.39,361.4,404.18,401.2,151.37,164.09,54.8,1.1,1.11,87.82,24329.66,4862.57
49698.21,94.2,4.54,0,107.73,816.6,757.07,533.97,342.97,206.3,329.64,1.3,0.78,100.86,39779.57,5069.8
29283.7,89.64,9.61,0,93.02,460.63,332.15,209.54,279.74,37.82,38.97,0.75,0.64,95.18,15341.91,1558.93
57426.48,93.44,9.74,0,96.59,1049.3,686.72,448.92,467.63,238,743.78,0.9,0.66,90.69,14441.08,1737.74
54303.4,94.22,27.64,1,99.55,823.66,816.02,316.24,735.4,130.69,165.66,1,0.76,85.28,12888.53,1766.27
58550.18,71.97,4.19,0,80.05,890.61,745,690.22,222.23,319.29,264.42,1.1,0.99,86.98,17216.67,1971.91
36239.36,80.65,1.58,0,83.37,611.26,409.31,326.8,232.81,170.82,86.52,1.3,1.04,114.8,19888.93,2685.58
56223.21,94.18,1.4,0,93.12,1090.39,559.22,681.44,226.93,352.95,268.19,0.75,0.92,107.49,13560.13,2115.06
42427.6,92.02,15.82,1,86.27,526.03,675.24,244.35,341.38,304.02,70.25,0.9,0.63,103.94,15904.92,938.63
48557.94,82.25,25.88,1,83.99,796.53,585.1,385.62,481.18,272.58,59.86,1,1.13,117.07,35607.39,1520.74
32610.02,74.81,6.54,0,76.21,242.37,513.11,274.51,316.95,300.01,196.09,1.1,0.66,105.36,12654.15,4739.74
47337.12,91.04,14.19,0,92.87,470.52,963.16,439.48,268.52,199.17,252.05,1.3,0.7,91.87,12569.65,2041.46
27377.19,102.75,22.65,1,101.55,235.02,342.6,331.4,79.77,144.62,190.5,0.75,0.75,113.38,27965,2065.89
37868.45,117.53,1.95,0,114.34,539.87,384.63,428.92,216.59,157.37,205.64,0.9,0.74,121.23,31403.03,1776.97
45263.11,94.56,21.15,1,103.87,572.54,670.91,538.98,157.43,95.6,118.77,1,0.91,93.23,12641.3,4556.16
49791.02,113.64,8.17,0,114.59,1004.35,534.45,482.89,407.6,547.51,169.54,1.1,1.19,92.74,9092.78,3739.9
46718.36,95.95,8.72,0,110.87,641.3,608.05,433.93,466.16,99.78,248.4,1.3,1.2,111.36,18904.23,3724.64
32039.52,96.33,2.58,0,92.29,406.64,430.07,357.45,331.78,439.84,217.89,0.75,1.01,96.88,11460.79,392.3
26345.79,98.78,14.13,0,86.93,393.38,285.54,217.22,317.68,112.62,133.5,0.9,0.97,100.11,10215.64,3701.95
28750.34,85.58,5.18,0,86.18,454.28,213.25,369.46,273.4,149.97,120.95,1,1.04,111.64,31040.22,3440.48
48941.83,94.41,4.37,0,103.59,765.03,684.24,427.74,346.32,247.02,125.01,1.1,0.99,102.24,36714.43,1270.77
45753.54,105.94,0.86,0,106.74,467.54,639.66,563.15,658.6,173.05,267.2,1.3,0.71,98.82,46412.19,2883.81
36567.32,86.83,3.6,0,78.05,494.12,386.14,395.73,305.49,364.09,204.17,0.75,0.69,112.44,4316.52,1550.28
30066.24,91.4,3.71,0,88.99,285.1,404.47,354.58,295.47,137.12,152.38,0.9,0.8,92.95,16595.07,12948.33
20024.45,82.78,3.68,0,84.17,152.75,163.36,90.03,204.83,126.16,262.91,1,0.84,98.69,38096.86,3074.56
35447.08,99.13,13.81,0,112.23,390.7,561.35,470.38,294.62,191.36,89.58,1.1,0.95,101.29,14846.44,1741.89
27851.94,99.97,3.92,0,111.56,271.24,351.62,271.97,212.87,91.42,102.39,1.3,0.91,96.86,7442.75,5622.3
29648.17,102.69,12.59,0,111.76,395.37,444.05,260.16,172.46,94.27,166.73,0.75,0.93,93.62,32801.94,2400.89
39928.34,82.06,20.68,1,86.92,347.08,423.49,585.78,285.48,82.12,79.12,0.9,0.79,100.35,20398.86,2051.52
24910.3,96.23,9.26,0,91.97,385.23,169.65,109.92,189.22,155.82,53.44,1,0.75,83.43,30003.07,1919.28
40018.72,84.82,15.2,1,92.32,587.78,484.69,539.16,238.63,162.01,75.04,1.1,0.76,92.22,26252.28,1714.53
57850.58,95,0.78,0,106.82,883.98,737.21,679.18,664.5,414.56,657.86,1.3,0.98,84.39,14045,1800.93
59747.25,111.61,16.41,1,120.8,864.6,1111.61,342.13,586.64,329.12,212.86,0.75,0.69,113.38,35574.51,1913.02
32077.4,89.43,19.09,1,100.22,427.03,481.41,232.76,208.36,119.83,109.32,0.9,0.73,107.53,18917.14,9627.19
34740.12,103.53,6.67,0,108.2,539.1,427.19,160.76,232.92,357.74,424.92,1,1,92.08,23106.27,1726.12
20829.35,86.83,5.09,0,96.08,199.03,197.27,207.56,125.86,140.02,93.7,1.1,0.83,111.43,45363.62,2271.77
32803.83,89.7,1.68,0,102.36,393.85,333.68,438.2,204.18,297.4,87.17,1.3,0.7,118.57,7839.37,446.24
62524.62,100.14,2.47,0,94.52,928.37,1023.11,626.9,547.14,490.06,390.22,0.75,1.07,109.92,13604.01,2139.8
49053.21,87.57,6.32,0,100.86,650.94,556.55,543.11,480.26,402.37,203.66,0.9,0.67,112.16,26112.09,4458.29
46946.31,77.44,32.09,1,83.97,773.31,436.01,558.23,233.43,103.19,104.14,1,1.09,98.03,13320.87,11468.88
31349.42,110.58,10.05,0,119.33,555.5,289.53,228.97,130.09,115.67,51.71,1.1,1.08,94.96,6845.82,1486.41
41559.31,99.2,5.21,0,101.78,563.13,509.46,372.8,229.76,129.42,397.23,1.3,1,123.26,9083,3018.29
29641.4,88.57,1.96,0,83.7,290.45,288.31,373.73,121.59,74.57,70.62,0.75,0.81,94.99,30551.96,2976.22
41728.98,74.78,12.53,0,69.02,762.52,348.97,449.73,230.76,157.75,149.53,0.9,1.07,116.61,16663.73,1719.73
32287.32,119.36,23.67,1,124.73,457.48,274.39,278.36,248.51,146.08,102.95,1,0.8,110.01,18361.83,5764.82
23004.08,142.7,7.54,0,143.88,205,328.46,161.59,208.51,109.27,68.54,1.1,0.89,98.98,20466.83,1210.23
26193.82,97.39,10.65,0,108.18,316.02,238.67,169.67,415.42,244.75,203.53,1.3,0.63,88.69,45233.32,868.57
49992.65,105.2,5.97,0,107.16,1080.72,469.28,401.29,391.83,357.67,246.43,0.75,0.86,72.58,13736.23,1962.05
28231.35,110.04,9.06,0,108.96,216.84,365.95,331.02,164.64,97.55,54.7,0.9,1.33,106.17,17747.91,845.33
27955.07,87.33,12.93,0,100.52,320.32,282.38,299.37,214.59,114.35,115.44,1,1.19,92.79,34070.51,2445.38
20268.63,91.08,10.05,0,90.95,229.23,114.11,232.56,95.95,147.21,300.15,1.1,0.82,104.4,23448.05,3171.65
39689.09,77.22,6.31,0,74.62,455.28,713.4,326.28,461.43,114.41,195.27,1.3,1.25,82.16,11228.44,1903.49
41023.65,86.96,11.97,0,93.6,706.52,408.26,258.75,348.37,175.41,213.2,0.75,1.16,112.07,7510.13,6205.08
33591.72,102.37,12.64,0,117.76,381.1,290.9,397.15,286.82,146.25,226.02,0.9,0.67,112.84,26548.03,3524.93
50263.05,91.74,4.16,0,86.54,621.37,982.14,594.81,619.5,207.93,155.53,1,1.42,84.36,16720.79,2672.76
31180.98,92.59,1.42,0,92.4,337.46,249.06,247.41,565.02,202.38,257.25,1.1,0.9,90.9,25821.31,8366.63
39735.45,93.73,2.36,0,92.99,614.49,411.72,516.38,310.63,117.85,489.41,1.3,0.86,88.03,10056.98,8323.26
33113.08,75.96,9.07,0,77.69,372.73,471,175.27,415.08,100.34,146.44,0.75,0.9,122,39929.06,10771.35
28275.58,105.05,2.48,0,110.02,358.42,182.71,254.05,264.63,255.47,219.53,0.9,0.81,86.99,20571.36,760.99
57582.39,79.89,5.09,0,86.39,696.5,894.7,321.05,838.24,529.9,196.35,1,0.72,99.47,30059.16,2288.29
50804.01,92.65,3.62,0,102.76,887.35,579.57,314.99,769.1,147.62,305.96,1.1,0.61,107.68,12988.61,4525.78
42411.52,90.13,2.32,0,86.72,582.36,560.89,367.85,585.63,200.53,94.52,1.3,0.68,96.66,7254.34,2492.23
39734.12,92.54,2.79,0,94.29,493.12,511.33,408.49,676.64,290.85,110.86,0.75,1.13,116.09,20744.96,2299.72
34644.92,113.19,10.15,0,122.96,488.67,290.94,546.28,278.47,252.19,177.85,0.9,0.69,100.23,7063.01,6253.09
27840.91,88.59,3.89,0,86.17,401.19,272.57,295.33,132.22,75.96,148.25,1,1,86.6,13884.78,3539.83
51014.7,86.48,4.91,0,91.49,632.74,632,521.4,563.75,562.39,617.05,1.1,0.89,113.97,52287.66,2016.94
36822.25,79.16,10.99,0,92.84,374.83,458.69,308.2,176.79,452.03,195.16,1.3,1.1,110.83,16758.08,3210.76
36255.22,86.25,8.26,0,79.01,448.2,341.66,494.31,293.1,155.2,277.63,0.75,0.89,97.66,18319.72,3629.68
60173.01,82.59,1.85,0,89.27,1156.03,804.57,398.66,516.66,255.66,666.27,0.9,0.81,94.03,38855.38,1219.48
59571.08,99.77,7.68,0,101.18,950.61,791.88,592.68,545.34,420.14,555.95,1,0.81,93.66,17082.03,710.84
27379.16,85.65,24.51,1,80.64,339.75,273.69,125.47,161.51,306.72,213.23,1.1,0.82,96.56,27012.37,2169.64
31155.38,98.53,10.52,0,102.64,474.06,199.92,334.49,326.39,274.91,219.07,1.3,0.66,102.62,16613.38,3486.83
40904.45,93.35,5.27,0,94.84,576.5,512.41,413.71,355.03,125.32,52.94,0.75,0.7,106.38,25634.49,5805
59728.1,79.99,4.11,0,75.17,845.69,1294.31,429.37,387.87,225.97,193.97,0.9,0.71,102.61,18360.8,2045.17
33393.63,86.4,4.58,0,88.27,335.9,462.99,303.48,266.11,135.04,89.99,1,1.12,91.87,31899.79,1846.17
43744.45,105.65,6.87,0,112.92,703.88,496.57,355.42,268.23,160.63,425.1,1.1,0.82,97,8262.34,834.97
39428.98,105.87,3.91,0,106.3,429.82,729.53,407.61,284.58,199.78,181.48,1.3,0.79,89.13,25313.61,1632.33
36438.2,120.85,6.28,0,142.33,576.56,508.46,365.45,215.22,227.38,128.72,0.75,1.02,97.32,13746.99,4097.71
25477.83,94.96,9.62,0,109.76,343.25,223.84,292.23,141.98,112.03,80.87,0.9,0.99,100.07,10845.19,1376.76
39018.95,79.39,5.87,0,76.25,504.2,586.42,372.21,332.14,153.18,125.95,1,0.76,102.86,20178.02,1862.16
47740.39,86.63,4.08,0,98.67,677.54,629.29,640.35,224.38,167.37,280.51,1.1,0.74,101.57,10736.61,2565.49
40526.11,99.77,7.51,0,112.57,942.67,313.21,315.63,180.73,131.34,105.05,1.3,0.78,114.55,12377.78,599.9
29632.95,119.33,5.73,0,115.57,435.6,224.87,450.6,291.98,144.84,297.47,0.75,0.84,112.76,26223.43,1377.98
39755.24,96.26,5.16,0,111.32,497.71,550.42,466.77,458.37,209.44,90.75,0.9,1.02,97.51,8867.58,3493.52
38890.36,108.93,2.81,0,126.95,676.34,379.7,322.78,430.76,311.2,160.84,1,0.7,88.44,31108.57,2533.14
50018.09,104.17,9.98,0,111.71,619.61,675.05,926.11,253.75,324.1,63.18,1.1,0.86,80.31,20097.71,1767.97
30219.56,82.57,3.56,0,90.46,345.61,320.8,326.31,405.19,446.93,122.28,1.3,0.75,101.54,26246.81,2501.3
74875.94,93.07,7.65,0,87.54,782.32,1499.36,1087.1,547.95,339.37,142.7,0.75,0.77,84.75,17843.34,9217.69
31031.79,111.11,2.19,0,131.56,386.84,509.11,181.14,290.99,117.43,73.19,0.9,0.96,119.58,11112.59,3438.31
29481.84,105.53,18.49,1,102.65,294.17,447.52,327.63,136.78,103.27,47.3,1,0.77,104.5,10967.78,7767
40333.84,100.44,2.09,0,99.53,483.6,479.12,564.35,514.15,282.09,269.13,1.1,0.68,83.11,16726.55,1584.58
40965.2,100.6,5.51,0,106.9,644.03,334.98,418.25,402.14,249.64,144.02,1.3,0.69,102.36,9046.32,2898.2
26974.64,89.56,4.14,0,92.11,418.84,228.01,240.96,214.59,85.74,99.33,0.75,0.97,127.35,15994.61,1359.93
32829.91,81.09,9.08,0,94.63,501,250.37,195.29,492.87,91.37,80.29,0.9,0.65,97.05,15912.07,6084.07
53748.44,110.98,1.94,0,106.73,779.04,748,482.3,476.3,489.87,107.7,1,0.97,107.34,65959.87,1788.57
69331.91,80.11,11.88,0,78.28,718.39,783.85,922.32,849.79,2246.51,151.42,1.1,0.63,103.99,18854.28,2086.07
63436.91,84.88,7.99,0,88.42,1020.44,887.43,558.39,564.9,334.63,185.14,1.3,0.76,113.59,7244.67,1612.27
63400.61,102.45,12.67,0,109.32,827.21,1072.15,763.29,624.06,400.04,258.64,0.75,0.86,91.86,18645.91,2918.25
53487.72,81.65,2.18,0,105.27,757.63,927.15,391.68,519.55,326.51,64.61,0.9,0.78,110.23,21446.97,2740.06
49203.65,88.91,2.85,0,81.73,828.08,722.22,225.63,440.75,259.13,102.95,1,1.41,95.74,12178.28,2002.55
29836.09,82.43,7.03,0,91.94,308.65,393.05,229,190.04,240.53,63.59,1.1,0.69,107.47,15006.98,4483.36
49088.85,102.35,14.25,0,112.09,789.74,595.48,356.13,433.64,211.94,151.31,1.3,0.98,117.73,9398.78,2333.17
26932.23,100.23,8.72,0,111.66,255.7,313.16,311.87,199.55,55.75,48.91,0.75,0.71,115.77,28456.4,1232.1
19202.16,99.93,3.31,0,92.09,175.69,230.42,129.85,87.31,160.1,64.6,0.9,0.85,104.88,29791.81,1667.77
52438.54,100.18,4.36,0,105.2,808.27,422.17,1006.68,444.92,339.19,521.22,1,0.62,94.13,13960.3,2722.73
31285.82,101.57,5.57,0,99.57,627.91,242.63,285.96,138.89,182.7,105.61,1.1,0.87,92.17,24415.63,1726.09
45932.44,102.58,3.81,0,90.94,560.39,673.41,660.08,328.57,156.99,251.68,1.3,0.66,97.92,23260.95,2785.84
21688.1,75.01,3.83,0,71.18,218.12,250.52,206.14,179.44,109.78,80.6,0.75,0.7,108.54,18407.98,2283.12
19190.21,93.32,6.16,0,87.56,147.81,141.63,121.84,57.68,58.38,40.69,0.9,0.71,91.04,38797.29,1297.99
35467.26,96.29,9.59,0,111.97,616.61,305.49,317.15,170.79,209.27,60.32,1,0.9,87.27,14989.94,1335.91
30039.19,103.63,7.03,0,99.89,372.92,295.48,283.72,328.04,129.32,171.19,1.1,1.11,110.3,14463.56,1258.3
38786.89,82.38,8.31,0,90.29,429.58,806.89,176.48,300.33,120.25,336.89,1.3,0.99,104.63,6210.14,3470.44
45345.63,89.47,2.25,0,95.79,723.8,751.19,358.98,294.02,284.62,273.32,0.75,0.81,91.16,14958.8,1300.22
34286.36,83.52,6.37,0,79.94,433.69,317.94,339.1,411.86,173.85,92.02,0.9,0.92,104.06,20770.33,4083.24
36267.97,107.85,2.13,0,114.85,495.7,343.58,377.65,222.12,183.62,167.03,1,0.64,118.81,12836.95,6020.51
32901.83,110.76,2.87,0,118.12,392.18,546.02,241.44,286.93,133.21,56.46,1.1,1.03,104.4,7852.93,3793.36
30265.44,104.42,14.01,0,97.12,452.86,328.15,182.81,179.01,247.04,116.07,1.3,1.15,104.82,13890.37,4682.79
31406.7,82.04,15.59,1,88.68,376.98,351.36,154.62,346.28,150.26,104.94,0.75,0.7,77.59,20736.22,6978.82
40063.97,100.29,7.1,0,102.26,552.42,388.31,546.86,521.59,304.52,117.63,0.9,0.72,91.32,12428.89,1648.34
27948.76,109.06,18.1,1,109.13,314.66,266.02,178.3,277.46,167.5,91.9,1,0.71,101.3,9993.87,1841.81
43981.71,96.93,11.63,0,92.11,660.76,443.78,324.84,452.97,392.85,288.42,1.1,0.96,101.37,38841.45,1818.19
31945.26,88.76,8.35,0,89.28,477.17,230,545.97,320.95,229.09,235.48,1.3,0.84,100.01,25552.91,2550.54
25244.99,83.39,9.91,0,77.99,347.31,344.46,164.87,127.19,101.85,86.85,0.75,0.68,92.87,31570.01,4579.37
58731.75,87.71,24.78,1,89.29,974.5,702.83,396.65,579.41,208.82,373.74,0.9,0.73,106.76,13233.71,2592.05
43162.62,103.51,4.55,0,104.46,600.81,679.64,343.17,185.44,404.87,339.07,1,0.65,122.82,19814.88,3213.41
62507.83,90.2,3.35,0,90.22,1211.47,726.36,895.11,208.75,277.41,180.62,1.1,0.82,107.27,33978.13,2401.63
45806.56,97.63,8.55,0,108.86,873.94,424.76,492.81,270.39,359.08,93.75,1.3,0.78,105.46,13370.38,1021.12
40288.79,110.97,13.25,0,107.72,607.2,500.37,277.04,302.86,81.7,80.06,0.75,0.92,116.21,6771.76,1514.36
65287.7,101.83,1.82,0,102.77,919.87,965.58,845.67,549.31,413.86,448.53,0.9,0.89,103.47,11776.83,837.64
32284.55,111.9,5.41,0,122.31,451.9,409.73,311.4,392.03,167.07,175.98,1,0.92,92.03,24295.58,4954.33
39538.5,77.45,2.63,0,87.81,305.32,827.01,231.55,444.22,217.06,103.33,1.1,0.7,112.67,22484.32,1184.73
28736.66,91.85,4.92,0,92.91,305.19,326.02,278.34,213.22,129.61,55.53,1.3,0.88,88.14,18296.93,1468.54
45174.55,95.74,5.77,0,98.17,532.67,710.2,563.13,502.1,91.93,127.66,0.75,1.19,98.8,19501.35,4974.52
31479.18,101.83,10.04,0,113.41,447.76,233.98,395.28,320.68,246.66,159.2,0.9,0.78,104.6,39307.2,1982.5
65222.42,82.56,6.48,0,86.4,860.55,1267.89,498.44,608.99,114.14,203.09,1,0.84,91.1,9341.18,2371.24
21795.19,104.65,13.69,0,109.61,238.25,213.58,249.36,182.84,81.01,57.44,1.1,0.74,84.7,45521.59,1877.96
31216.27,98.57,6.85,0,98.47,411.03,233.76,377.5,275.85,136.27,143.48,1.3,0.89,111.44,23699.02,1161.14
31060.63,98.06,3.41,0,100.82,322.26,376.4,463.96,277.15,218.05,101.4,0.75,0.89,88.27,9772.5,1803.07
48466.32,100.98,4.35,0,103.06,988,518.55,431.2,338.53,197.65,207.51,0.9,0.82,99.68,9025.76,3537.14
27782.07,93.68,4.31,0,100.06,372.89,258.63,300.74,175.04,157.31,75.85,1,0.79,100.74,19423.19,3670.56
39455.18,106.16,2.88,0,107.03,507,624.19,375.4,237.57,497.86,225.77,1.1,1.18,81.54,13782.63,2378.03
50109.15,102.68,2.91,0,102.2,864.38,644.22,394,628.28,241.7,442.63,1.3,0.87,89.66,23946.27,4728.96
40236.71,93.3,2.98,0,94.6,701.16,431.08,374.25,403,256.23,128.64,0.75,1.01,91.86,36038.31,1554.12
38558.98,107.63,5.99,0,105.83,672.62,507.82,319.18,295.07,73.69,121.24,0.9,0.76,90.79,24933.25,1631.52
35134.54,98.39,8.86,0,113.59,575.35,310.16,440.76,177.17,191.96,250.7,1,1.02,102.9,6414.88,2664.66
49639.31,102.94,9.99,0,96.46,725.55,587.61,700.23,255.41,298.9,123.57,1.1,0.79,88.93,4975.2,2501.34
47564.28,88.46,8.18,0,99.42,792.14,442.64,600.05,287.38,284,182.44,1.3,0.74,103.07,41743.58,1252.89
26078.27,114.84,7.57,0,117.04,234.13,364.94,254.79,180.61,77.2,235.97,0.75,0.79,114.02,9678.72,3998.6
29959.34,94.95,5.54,0,82.4,314.56,410.23,262.79,396.93,331.39,231.56,0.9,0.91,88.33,16143.78,959.08
39131.42,105.17,4.43,0,102.7,790.12,364.11,243.31,289.17,213.81,101.95,1,0.94,83.2,17929.81,1882.17
30681.21,93.87,9.63,0,105.02,471.8,387.25,146.9,171.23,125.49,143.56,1.1,1.02,98.42,15238.78,1089.24
41957.73,91.87,3.67,0,84.49,527.95,508.54,354.23,477.74,135.05,238.06,1.3,0.89,101.27,25074.59,1214.66
50006.57,104.38,7.2,0,107.6,663.43,828.97,411.85,511.5,559.02,241.66,0.75,0.78,106.66,9701.22,583.65
85006.15,78.55,1.1,0,72.62,1530.17,1457.33,455.19,754.04,216.61,416.59,0.9,0.82,99.42,10865.01,3170.9
50149.61,100.61,14.6,0,103.29,707.71,531.96,1014.37,344.26,185.43,124.67,1,0.66,73.09,29467.45,4592.11
36502.23,99.59,3.43,0,110.26,573.32,578.18,298.36,297.11,86.16,217.1,1.1,0.95,82.63,8523.96,3149.78
68755.35,68.75,13.41,0,68.98,1156.2,498.38,1115.74,556.09,531.74,391.07,1.3,1.04,97.2,14495.67,2168.43
45552.96,99.29,6.08,0,109.34,563.26,724.28,470.93,478.43,376.87,92.95,0.75,1.1,108.79,17833.52,4579.63
61342.51,73.23,11.81,0,79.18,1055.89,672.85,695.2,661.09,167.14,149.1,0.9,0.79,107.86,18515.75,4262.47
35250.15,102.83,7.68,0,115.54,560.45,531.32,182.63,405.92,137.41,100.85,1,0.85,86.88,26445.16,1477.02
53404.45,89.96,3.56,0,102.09,898.85,610.12,697.67,511.08,404.85,125.58,1.1,0.73,93.92,51173.16,9438.08
71254.25,87.4,2.22,0,96.58,1266.48,821.8,969.21,548.34,788.11,267.77,1.3,1.07,100.48,23992.61,4236.88
23238.62,94.92,2.18,0,99.89,207.83,188.99,233.28,106.52,195.01,37.09,0.75,0.69,97.64,14342.64,3187.5
50450.61,112.02,5.68,0,114.83,795.66,664.93,566.43,316.3,264.58,132.45,0.9,0.91,112.54,19855.61,2350.61
63640.28,88.03,6.85,0,90.78,941.82,720.36,855.89,392.07,446.73,530.64,1,0.74,97.24,11269.23,2533.59
