"UserID","ProductsViewed","TimeSpentMinutes","PastPurchases","PagesVisited","LoginFrequency","AbandonedCartCount","DeviceType","PreferredContentCategory","SubscriptionPlan","UserOrigin","FeedbackGiven","PAM_Cluster","KMeans_Cluster","KModes_Cluster"
427,19,62,194,53,8,1,"Mobile","Apparel","Basic","Social_Media","Yes","4","2","3"
52,39,34,121,69,19,1,"Desktop","Electronics","Premium","Organic","Yes","3","2","2"
206,6,14,1,26,3,1,"Desktop","Apparel","Free","Paid_Ad","No","2","1","1"
1115,19,31,54,60,14,2,"Desktop","Gaming","Premium","Social_Media","Yes","3","2","3"
304,39,37,232,83,24,0,"Desktop","Electronics","Basic","Organic","No","1","4","2"
847,5,11,4,38,2,0,"Mobile","Books","Premium","Paid_Ad","No","2","1","1"
56,46,124,14,156,6,6,"Mobile","Electronics","Free","Social_Media","Yes","3","3","3"
968,63,136,6,144,4,6,"Mobile","HomeGoods","Free","Paid_Ad","Yes","2","3","1"
3477,19,54,126,37,13,3,"Mobile","Apparel","Premium","Referral","No","2","2","1"
1556,25,48,93,52,20,2,"Desktop","Books","Free","Referral","Yes","3","2","2"
340,4,16,0,25,3,0,"Mobile","HomeGoods","Free","Paid_Ad","No","2","1","1"
2073,29,52,281,56,22,0,"Mobile","Apparel","Basic","Referral","No","2","4","1"
3573,24,61,400,46,23,0,"Mobile","Gaming","Premium","Paid_Ad","Yes","2","4","4"
381,21,35,780,122,33,0,"Mobile","Books","Free","Referral","Yes","4","4","1"
2266,64,92,20,114,2,5,"Mobile","Gaming","Basic","Referral","Yes","4","3","4"
3642,72,78,17,157,2,5,"Desktop","HomeGoods","Free","Organic","No","1","3","2"
2615,38,45,430,143,24,0,"Mobile","Apparel","Free","Referral","Yes","2","4","4"
3394,26,43,89,80,28,0,"Desktop","Electronics","Premium","Organic","Yes","3","2","2"
738,6,21,4,31,3,1,"Mobile","Gaming","Premium","Social_Media","No","2","1","4"
3327,70,109,21,149,12,4,"Desktop","Electronics","Basic","Referral","No","1","3","2"
3527,24,49,56,110,14,1,"Mobile","Apparel","Premium","Referral","Yes","4","2","4"
203,22,58,633,95,24,0,"Tablet","Electronics","Free","Paid_Ad","Yes","2","4","1"
9,26,33,409,75,24,0,"Mobile","HomeGoods","Free","Social_Media","Yes","4","4","1"
350,26,72,526,106,15,0,"Mobile","HomeGoods","Free","Organic","Yes","4","4","4"
655,30,57,509,80,28,1,"Mobile","HomeGoods","Premium","Referral","Yes","4","4","4"
1973,25,40,156,70,3,1,"Desktop","Books","Premium","Paid_Ad","Yes","3","2","2"
626,34,41,180,94,14,3,"Mobile","Gaming","Premium","Social_Media","Yes","3","2","4"
2419,25,58,577,43,22,0,"Mobile","Books","Free","Organic","No","2","4","1"
3186,39,67,536,64,29,0,"Desktop","HomeGoods","Basic","Organic","Yes","3","4","2"
16,6,12,4,24,3,2,"Mobile","Apparel","Free","Paid_Ad","No","2","1","1"
757,18,44,130,103,10,2,"Mobile","HomeGoods","Premium","Referral","Yes","4","2","4"
729,8,22,2,18,4,2,"Desktop","Gaming","Premium","Referral","No","1","1","4"
3535,5,20,1,18,3,0,"Mobile","Apparel","Free","Social_Media","No","2","1","1"
1261,46,112,5,170,7,7,"Mobile","HomeGoods","Free","Paid_Ad","No","2","3","1"
2026,17,47,157,91,18,3,"Mobile","Books","Premium","Referral","Yes","4","2","4"
436,21,43,218,133,9,0,"Desktop","Books","Premium","Organic","No","1","2","2"
2986,10,15,2,25,3,0,"Desktop","Apparel","Premium","Organic","Yes","3","1","3"
2194,7,18,4,18,4,2,"Tablet","Apparel","Basic","Referral","Yes","4","1","3"
630,27,36,136,79,13,3,"Desktop","Electronics","Free","Paid_Ad","Yes","3","2","1"
2470,14,81,12,137,6,4,"Tablet","Apparel","Free","Organic","Yes","2","2","3"
2792,30,34,34,78,12,5,"Mobile","Apparel","Free","Paid_Ad","Yes","2","2","1"
2760,28,44,95,108,16,1,"Desktop","Electronics","Premium","Organic","Yes","3","2","2"
2273,58,86,20,192,9,6,"Mobile","Electronics","Premium","Paid_Ad","No","2","3","1"
3396,4,20,2,17,7,1,"Mobile","Gaming","Basic","Paid_Ad","Yes","4","1","4"
2567,60,90,6,140,7,8,"Mobile","Books","Free","Social_Media","Yes","2","3","1"
818,37,106,10,122,8,7,"Desktop","Apparel","Free","Referral","Yes","3","3","2"
2536,43,92,0,147,8,3,"Mobile","Books","Basic","Organic","No","1","3","2"
1471,26,95,605,155,19,1,"Desktop","HomeGoods","Free","Paid_Ad","No","2","4","1"
3024,26,47,87,64,14,2,"Desktop","Apparel","Premium","Organic","Yes","3","2","2"
1790,12,23,3,23,1,1,"Mobile","HomeGoods","Premium","Organic","Yes","4","1","4"
3149,53,94,18,100,12,7,"Desktop","Electronics","Premium","Referral","Yes","3","3","3"
3336,48,90,1,82,11,8,"Mobile","Gaming","Premium","Referral","No","2","3","4"
1445,29,32,496,131,29,0,"Mobile","Electronics","Basic","Referral","Yes","4","4","4"
2993,10,17,1,11,2,1,"Desktop","Books","Free","Organic","No","1","1","2"
3888,31,30,87,40,16,2,"Mobile","Electronics","Basic","Organic","No","1","2","4"
1602,65,135,16,253,10,3,"Mobile","Books","Premium","Organic","No","1","3","1"
1581,20,44,633,155,19,1,"Tablet","Books","Free","Paid_Ad","No","2","4","1"
2328,42,67,14,218,7,3,"Tablet","Electronics","Basic","Organic","No","1","3","2"
3602,21,45,500,75,41,0,"Desktop","Electronics","Basic","Paid_Ad","No","1","4","1"
2141,30,77,535,42,21,0,"Mobile","Gaming","Free","Referral","Yes","4","4","4"
2250,22,31,222,47,21,4,"Desktop","Apparel","Basic","Paid_Ad","No","1","2","1"
917,27,76,456,73,9,1,"Desktop","HomeGoods","Basic","Referral","No","1","4","2"
1865,35,69,355,88,41,1,"Mobile","HomeGoods","Free","Organic","Yes","2","4","4"
3857,6,9,2,23,2,0,"Mobile","Books","Basic","Organic","Yes","4","1","2"
2425,30,65,782,143,38,0,"Mobile","Books","Basic","Social_Media","Yes","4","4","2"
683,7,18,2,22,3,1,"Mobile","Books","Free","Organic","No","1","1","1"
2621,4,13,0,14,2,0,"Desktop","Books","Basic","Organic","Yes","1","1","2"
128,30,99,8,113,14,7,"Desktop","HomeGoods","Premium","Social_Media","No","1","3","3"
3418,19,44,147,54,9,0,"Mobile","Electronics","Basic","Paid_Ad","Yes","4","2","1"
637,5,5,2,7,2,2,"Desktop","Apparel","Premium","Organic","Yes","3","1","2"
3135,39,54,507,78,20,0,"Mobile","Apparel","Free","Referral","Yes","2","4","4"
1902,30,33,59,88,14,3,"Desktop","Gaming","Basic","Referral","No","1","2","2"
2755,23,35,85,58,13,0,"Mobile","Gaming","Premium","Paid_Ad","Yes","3","2","4"
3946,28,41,293,94,38,0,"Mobile","Electronics","Premium","Organic","No","3","4","4"
2842,17,35,183,85,22,2,"Mobile","HomeGoods","Basic","Organic","No","1","2","2"
3082,56,71,6,133,6,7,"Desktop","Electronics","Premium","Paid_Ad","Yes","3","3","3"
1269,52,113,4,121,11,8,"Desktop","Electronics","Basic","Organic","No","1","3","2"
2737,39,74,285,90,28,0,"Tablet","Books","Premium","Referral","No","1","4","3"
1677,32,73,606,56,29,0,"Mobile","Electronics","Basic","Organic","No","1","4","4"
2537,29,52,98,92,17,0,"Mobile","Gaming","Premium","Paid_Ad","Yes","2","2","4"
1161,22,35,138,45,10,3,"Desktop","HomeGoods","Premium","Paid_Ad","Yes","3","2","4"
1018,7,85,159,85,21,0,"Mobile","Electronics","Premium","Social_Media","Yes","3","2","3"
2696,8,15,2,26,5,3,"Tablet","Gaming","Free","Referral","Yes","4","1","3"
2057,38,51,426,86,11,1,"Mobile","Gaming","Free","Social_Media","Yes","2","4","4"
2423,20,48,153,79,13,2,"Desktop","Electronics","Premium","Paid_Ad","No","3","2","1"
3067,25,42,108,37,20,4,"Mobile","Apparel","Basic","Referral","No","2","2","1"
295,9,11,1,22,4,3,"Tablet","Apparel","Free","Organic","Yes","3","1","3"
3792,33,39,163,94,2,4,"Tablet","Apparel","Free","Organic","No","2","2","3"
960,23,44,139,103,8,3,"Desktop","Books","Premium","Referral","Yes","3","2","2"
3502,27,35,72,22,9,2,"Mobile","Gaming","Premium","Social_Media","No","2","2","4"
391,7,22,4,34,3,3,"Mobile","Electronics","Premium","Organic","No","3","1","4"
3068,5,15,0,8,3,2,"Desktop","HomeGoods","Basic","Organic","No","1","1","2"
3329,16,32,140,73,14,3,"Mobile","HomeGoods","Basic","Organic","Yes","4","2","2"
2650,51,37,0,125,5,7,"Desktop","Books","Free","Referral","Yes","1","3","2"
2844,27,71,415,100,29,0,"Mobile","Gaming","Basic","Organic","Yes","4","4","4"
2857,31,44,96,119,15,3,"Desktop","Apparel","Premium","Organic","Yes","3","2","4"
2224,26,62,12,156,2,6,"Mobile","HomeGoods","Premium","Referral","No","4","3","4"
330,6,21,0,16,1,0,"Tablet","HomeGoods","Free","Referral","No","4","1","1"
3752,27,35,75,87,18,2,"Tablet","Apparel","Free","Organic","No","2","2","3"
3626,8,12,3,23,3,3,"Desktop","Electronics","Basic","Paid_Ad","No","1","1","2"
45,49,124,0,165,12,6,"Desktop","Books","Free","Paid_Ad","No","1","3","1"
1703,41,68,47,61,18,1,"Mobile","Electronics","Premium","Paid_Ad","Yes","3","2","4"
3015,47,159,18,198,4,7,"Desktop","Electronics","Premium","Referral","Yes","3","3","4"
1262,17,49,741,76,22,0,"Desktop","Books","Basic","Referral","No","1","4","2"
1065,48,131,0,191,6,3,"Desktop","HomeGoods","Basic","Social_Media","Yes","4","3","2"
2800,6,8,1,34,3,0,"Desktop","Gaming","Premium","Referral","No","1","1","4"
827,14,66,106,67,9,1,"Tablet","HomeGoods","Basic","Social_Media","Yes","4","2","3"
2990,38,57,776,40,23,0,"Desktop","Books","Basic","Social_Media","No","1","4","2"
1037,67,127,18,158,9,7,"Mobile","Gaming","Free","Organic","Yes","3","3","4"
1587,47,57,199,92,16,0,"Tablet","Apparel","Basic","Paid_Ad","Yes","2","2","3"
1244,29,47,116,68,11,1,"Mobile","Apparel","Free","Organic","Yes","2","2","4"
271,12,23,5,12,5,2,"Mobile","Apparel","Basic","Paid_Ad","No","2","1","1"
1462,32,54,646,105,29,0,"Tablet","Apparel","Free","Referral","No","2","4","1"
1649,27,64,89,49,4,2,"Mobile","HomeGoods","Basic","Paid_Ad","Yes","4","2","2"
3222,38,162,17,144,7,7,"Desktop","Electronics","Premium","Organic","Yes","3","3","4"
2565,22,50,120,74,16,2,"Mobile","Apparel","Basic","Paid_Ad","No","2","2","1"
1465,44,73,15,86,4,5,"Desktop","Gaming","Premium","Organic","No","1","3","4"
240,8,9,3,26,2,1,"Desktop","HomeGoods","Basic","Referral","No","4","1","2"
634,32,54,650,125,20,0,"Desktop","HomeGoods","Free","Paid_Ad","No","2","4","1"
1671,37,83,488,69,29,0,"Desktop","Gaming","Free","Organic","No","1","4","2"
228,13,37,356,112,27,0,"Mobile","Electronics","Free","Paid_Ad","No","2","4","1"
2557,22,35,90,87,23,1,"Mobile","Apparel","Basic","Social_Media","Yes","4","2","3"
1636,7,10,0,9,4,1,"Mobile","Electronics","Basic","Organic","No","1","1","1"
840,43,74,2,193,8,3,"Mobile","Books","Premium","Paid_Ad","No","2","3","1"
1046,79,108,4,166,4,4,"Mobile","Electronics","Basic","Referral","No","4","3","1"
3868,9,17,0,34,3,1,"Desktop","HomeGoods","Premium","Organic","No","1","1","2"
1960,38,100,19,106,6,5,"Mobile","Gaming","Premium","Paid_Ad","Yes","3","3","4"
262,11,14,1,22,1,0,"Mobile","HomeGoods","Basic","Referral","Yes","4","1","2"
1499,25,73,413,145,18,0,"Tablet","Gaming","Premium","Social_Media","No","2","4","3"
805,28,53,184,84,10,3,"Desktop","Gaming","Free","Organic","No","1","2","1"
2701,18,34,83,77,11,1,"Desktop","Books","Basic","Referral","No","1","2","2"
2851,2,20,5,25,3,1,"Desktop","Books","Basic","Social_Media","Yes","1","1","2"
2822,27,40,150,74,14,3,"Desktop","Books","Basic","Referral","No","1","2","2"
1363,5,8,3,11,2,0,"Desktop","HomeGoods","Basic","Social_Media","Yes","4","1","2"
2008,29,83,10,149,7,3,"Tablet","Books","Premium","Social_Media","No","1","3","3"
1992,61,130,17,78,6,7,"Desktop","Books","Basic","Social_Media","Yes","1","3","2"
2808,2,10,4,13,2,0,"Mobile","Electronics","Basic","Organic","Yes","4","1","4"
1490,9,16,3,24,2,1,"Desktop","Electronics","Free","Referral","Yes","3","1","2"
3353,1,13,1,23,3,2,"Desktop","Books","Basic","Organic","No","1","1","2"
1723,29,49,256,112,26,0,"Mobile","Apparel","Free","Paid_Ad","No","2","4","1"
167,25,35,275,109,5,0,"Mobile","HomeGoods","Free","Referral","No","2","2","1"
215,39,134,9,161,4,6,"Mobile","Books","Basic","Paid_Ad","No","1","3","1"
2350,29,48,125,50,15,2,"Desktop","Gaming","Basic","Organic","Yes","3","2","2"
3794,8,11,0,24,3,0,"Mobile","Electronics","Basic","Referral","Yes","4","1","2"
3011,7,16,1,17,3,0,"Desktop","Gaming","Basic","Referral","No","1","1","2"
1235,21,106,13,152,10,5,"Desktop","Books","Premium","Paid_Ad","No","1","3","1"
625,45,144,0,144,9,4,"Mobile","Apparel","Premium","Paid_Ad","Yes","2","3","4"
958,45,126,1,164,7,6,"Mobile","Electronics","Basic","Referral","No","4","3","1"
2274,59,100,3,156,6,3,"Tablet","HomeGoods","Basic","Organic","Yes","4","3","2"
2762,21,40,103,83,17,3,"Desktop","Electronics","Premium","Organic","No","3","2","2"
2683,12,17,3,18,2,1,"Mobile","Books","Free","Paid_Ad","No","2","1","1"
1011,16,37,123,64,15,2,"Mobile","Apparel","Free","Social_Media","No","2","2","1"
3943,60,154,16,96,7,8,"Mobile","Electronics","Free","Paid_Ad","Yes","2","3","1"
689,33,19,122,61,10,3,"Mobile","Apparel","Basic","Social_Media","No","2","2","1"
3326,31,54,444,65,36,0,"Desktop","Apparel","Basic","Paid_Ad","No","2","4","1"
2681,27,53,135,72,10,1,"Desktop","Gaming","Basic","Organic","No","1","2","2"
980,26,49,166,64,12,3,"Mobile","HomeGoods","Free","Referral","No","2","2","1"
2498,26,47,115,84,25,2,"Mobile","HomeGoods","Basic","Organic","Yes","4","2","4"
945,41,138,0,166,8,1,"Mobile","Apparel","Basic","Social_Media","No","2","3","3"
3574,7,21,2,16,3,1,"Tablet","HomeGoods","Basic","Social_Media","Yes","4","1","3"
948,28,41,129,100,22,1,"Mobile","Books","Basic","Organic","No","1","2","2"
1704,12,21,2,21,3,1,"Desktop","Books","Premium","Paid_Ad","Yes","3","1","2"
674,27,47,101,36,17,3,"Tablet","HomeGoods","Free","Social_Media","Yes","4","2","3"
734,5,6,0,23,3,1,"Tablet","Electronics","Basic","Paid_Ad","No","1","1","1"
393,32,29,464,104,35,0,"Desktop","Electronics","Free","Organic","Yes","3","4","2"
1994,78,121,22,199,3,4,"Desktop","Apparel","Free","Referral","No","2","3","1"
1726,3,20,3,14,2,0,"Mobile","HomeGoods","Free","Paid_Ad","No","2","1","1"
3586,16,34,138,63,2,2,"Desktop","HomeGoods","Basic","Organic","Yes","3","1","2"
3909,14,20,3,20,3,0,"Desktop","Electronics","Premium","Paid_Ad","Yes","3","1","4"
2802,24,72,672,134,40,0,"Mobile","HomeGoods","Basic","Referral","Yes","4","4","2"
3788,72,130,7,153,6,4,"Mobile","HomeGoods","Free","Paid_Ad","No","2","3","1"
3677,13,24,4,20,4,2,"Mobile","Electronics","Basic","Social_Media","No","4","1","1"
1759,33,57,78,52,6,2,"Desktop","Apparel","Premium","Paid_Ad","No","2","2","1"
2449,16,58,192,60,20,1,"Desktop","Apparel","Basic","Organic","Yes","3","2","2"
3731,11,8,0,27,4,1,"Desktop","HomeGoods","Premium","Paid_Ad","Yes","3","1","4"
629,20,56,189,42,12,1,"Desktop","Gaming","Premium","Social_Media","Yes","3","2","4"
2825,40,84,10,205,10,7,"Desktop","Gaming","Premium","Organic","No","1","3","4"
245,23,54,129,62,14,2,"Mobile","Gaming","Premium","Organic","No","3","2","4"
2405,10,16,3,30,4,3,"Desktop","Books","Free","Organic","No","1","1","2"
1088,40,80,1,87,3,4,"Desktop","HomeGoods","Free","Social_Media","No","1","3","1"
169,25,38,135,69,16,3,"Desktop","Gaming","Basic","Organic","No","1","2","2"
3471,20,46,205,78,10,2,"Mobile","Electronics","Free","Paid_Ad","No","2","2","1"
3416,29,64,496,75,25,0,"Tablet","Gaming","Free","Organic","No","2","4","4"
230,11,11,3,7,5,0,"Tablet","Apparel","Premium","Organic","No","1","1","3"
2036,23,77,662,111,5,0,"Desktop","Books","Free","Social_Media","No","1","4","1"
1655,40,133,10,183,7,7,"Desktop","Apparel","Free","Referral","No","2","3","1"
441,19,45,79,78,14,2,"Mobile","Books","Free","Paid_Ad","Yes","2","2","1"
3351,16,8,2,22,3,1,"Desktop","Apparel","Premium","Paid_Ad","Yes","3","1","3"
586,59,89,2,163,8,7,"Mobile","Gaming","Basic","Paid_Ad","Yes","4","3","4"
3762,2,20,1,29,3,1,"Desktop","Electronics","Premium","Social_Media","Yes","3","1","3"
3793,29,52,119,50,19,1,"Tablet","Apparel","Basic","Paid_Ad","Yes","2","2","3"
575,11,25,3,26,3,2,"Mobile","Gaming","Basic","Paid_Ad","No","2","1","1"
1440,30,65,439,63,24,0,"Desktop","HomeGoods","Basic","Organic","No","1","4","2"
1479,11,16,4,17,5,1,"Mobile","Books","Basic","Organic","No","1","1","1"
1207,47,74,6,119,10,5,"Desktop","Books","Basic","Social_Media","No","1","3","2"
3179,28,68,422,107,36,0,"Desktop","Apparel","Free","Organic","No","2","4","2"
3256,52,87,0,163,9,7,"Desktop","Electronics","Premium","Organic","Yes","3","3","4"
824,6,15,2,24,3,2,"Desktop","HomeGoods","Free","Paid_Ad","No","2","1","1"
1466,11,25,2,21,3,2,"Mobile","HomeGoods","Free","Social_Media","No","2","1","1"
3273,10,7,8,23,2,1,"Mobile","Books","Free","Social_Media","Yes","4","1","1"
270,27,43,610,122,16,0,"Mobile","HomeGoods","Free","Paid_Ad","No","2","4","1"
2442,69,137,9,148,9,3,"Mobile","Books","Premium","Referral","Yes","4","3","4"
545,7,19,2,22,4,0,"Mobile","Books","Free","Paid_Ad","No","2","1","1"
1622,39,104,8,138,11,3,"Desktop","Apparel","Free","Referral","Yes","3","3","3"
3590,41,115,15,103,6,2,"Mobile","Gaming","Basic","Paid_Ad","No","2","3","1"
294,8,9,4,28,3,2,"Tablet","Gaming","Premium","Organic","Yes","3","1","4"
2784,6,15,2,28,3,2,"Desktop","Electronics","Basic","Referral","Yes","4","1","2"
1242,41,57,109,79,20,2,"Mobile","Apparel","Premium","Social_Media","No","2","2","3"
1886,10,9,5,25,2,3,"Mobile","HomeGoods","Basic","Organic","No","4","1","2"
1521,34,71,434,37,17,0,"Mobile","HomeGoods","Free","Referral","Yes","4","4","4"
418,28,47,113,52,13,2,"Mobile","Books","Basic","Organic","No","1","2","2"
301,7,13,4,16,3,2,"Mobile","Electronics","Basic","Social_Media","Yes","4","1","2"
3440,44,132,16,111,10,5,"Desktop","Electronics","Premium","Social_Media","Yes","3","3","3"
2886,6,19,2,22,3,3,"Mobile","Electronics","Premium","Referral","Yes","4","1","4"
469,38,32,148,54,17,3,"Tablet","Books","Basic","Organic","No","1","2","2"
3032,25,49,158,77,17,1,"Mobile","Electronics","Premium","Organic","No","3","2","4"
1180,14,62,347,117,26,1,"Desktop","Electronics","Free","Organic","Yes","3","4","2"
3152,10,10,1,37,2,2,"Mobile","Books","Free","Referral","No","2","1","1"
2907,7,11,5,18,2,1,"Mobile","HomeGoods","Premium","Organic","No","4","1","4"
2609,33,57,385,105,24,0,"Mobile","Apparel","Free","Paid_Ad","No","2","4","1"
2287,12,71,615,117,13,0,"Desktop","Gaming","Basic","Organic","No","1","4","2"
1411,30,37,473,62,29,0,"Mobile","HomeGoods","Free","Social_Media","No","2","4","1"
1297,5,18,5,22,2,0,"Mobile","Gaming","Premium","Referral","Yes","4","1","4"
3406,57,69,6,218,14,7,"Mobile","Electronics","Free","Paid_Ad","No","2","3","1"
2535,10,9,4,20,2,0,"Mobile","HomeGoods","Free","Paid_Ad","Yes","4","1","1"
1442,53,66,310,73,24,1,"Mobile","Electronics","Basic","Paid_Ad","No","2","4","1"
1322,21,51,140,69,13,3,"Mobile","Books","Basic","Organic","Yes","1","2","2"
665,48,63,23,200,4,6,"Desktop","Gaming","Premium","Organic","Yes","3","3","4"
2703,53,127,23,96,3,5,"Mobile","Apparel","Free","Paid_Ad","No","2","3","1"
570,9,21,3,30,4,1,"Mobile","Books","Premium","Social_Media","No","1","1","1"
1104,30,56,425,61,16,1,"Desktop","Electronics","Basic","Paid_Ad","Yes","3","4","2"
3227,25,34,164,97,14,2,"Mobile","Gaming","Basic","Referral","Yes","4","2","4"
2741,23,51,96,82,23,3,"Desktop","Gaming","Basic","Paid_Ad","No","1","2","1"
3974,8,5,0,17,3,1,"Mobile","Books","Basic","Referral","Yes","4","1","2"
1042,39,66,571,86,25,0,"Mobile","Books","Basic","Organic","Yes","1","4","2"
3246,9,16,1,24,4,0,"Desktop","Apparel","Free","Organic","Yes","3","1","2"
3951,10,22,7,15,4,1,"Mobile","Books","Basic","Organic","No","1","1","2"
2248,11,12,4,15,1,0,"Mobile","Books","Premium","Organic","No","1","1","4"
1995,33,154,26,148,13,2,"Tablet","Apparel","Basic","Organic","No","1","3","2"
3954,31,109,13,182,3,3,"Desktop","HomeGoods","Free","Referral","Yes","4","3","2"
1208,27,83,11,195,11,8,"Desktop","Books","Free","Social_Media","No","1","3","1"
3903,26,90,448,125,25,0,"Mobile","Electronics","Free","Social_Media","Yes","2","4","3"
1800,45,51,454,87,20,0,"Mobile","HomeGoods","Basic","Paid_Ad","No","2","4","1"
2227,35,120,19,160,8,8,"Desktop","Gaming","Premium","Referral","No","1","3","4"
2051,42,70,522,110,21,0,"Desktop","HomeGoods","Free","Paid_Ad","No","2","4","1"
1819,32,47,400,108,24,0,"Mobile","Books","Premium","Referral","No","2","4","1"
1167,30,88,398,79,28,0,"Mobile","Apparel","Free","Organic","No","2","4","1"
747,8,23,1,30,2,2,"Mobile","Electronics","Basic","Organic","Yes","4","1","2"
3508,64,103,13,85,8,4,"Mobile","Electronics","Free","Paid_Ad","No","2","3","1"
2080,44,78,7,156,5,6,"Mobile","Electronics","Free","Paid_Ad","No","2","3","1"
1439,56,35,430,84,38,1,"Desktop","Electronics","Basic","Referral","No","1","4","2"
155,50,140,20,184,12,7,"Tablet","Apparel","Premium","Social_Media","No","2","3","3"
3526,34,40,76,67,16,2,"Desktop","Gaming","Premium","Organic","Yes","3","2","4"
859,58,102,13,158,3,7,"Tablet","Apparel","Free","Paid_Ad","No","2","3","1"
86,31,58,5,65,14,1,"Desktop","Electronics","Basic","Organic","No","1","2","2"
1669,14,39,151,79,11,3,"Desktop","Books","Premium","Paid_Ad","Yes","3","2","2"
2901,6,10,2,17,2,1,"Mobile","HomeGoods","Basic","Referral","Yes","4","1","2"
1893,25,46,168,83,15,1,"Desktop","Electronics","Basic","Paid_Ad","No","1","2","1"
3188,29,40,129,75,11,4,"Mobile","Gaming","Basic","Referral","No","4","2","4"
2059,8,21,7,17,2,2,"Desktop","Books","Free","Organic","Yes","1","1","2"
3289,10,26,3,26,4,2,"Desktop","HomeGoods","Basic","Paid_Ad","No","1","1","2"
3944,31,34,179,104,15,1,"Desktop","Apparel","Basic","Paid_Ad","Yes","2","2","2"
1077,17,43,56,72,12,2,"Mobile","Apparel","Basic","Paid_Ad","Yes","2","2","3"
3114,35,61,723,76,15,0,"Mobile","Books","Premium","Social_Media","No","2","4","1"
3753,9,10,2,18,3,1,"Desktop","Electronics","Premium","Social_Media","Yes","3","1","3"
