"UserID","DeviceType","PreferredContentCategory","SubscriptionPlan","UserOrigin","FeedbackGiven"
1819,"Mobile","Books","Premium","Referral","No"
3965,"Desktop","Books","Basic","Organic","No"
2783,"Desktop","Electronics","Premium","Organic","No"
3754,"Mobile","HomeGoods","Premium","Organic","No"
16,"Mobile","Apparel","Free","Paid_Ad","No"
3111,"Tablet","Books","Premium","Referral","No"
2287,"Desktop","Gaming","Basic","Organic","No"
1372,"Desktop","Apparel","Basic","Paid_Ad","Yes"
599,"Tablet","Gaming","Basic","Paid_Ad","Yes"
3227,"Mobile","Gaming","Basic","Referral","Yes"
434,"Mobile","Electronics","Premium","Referral","No"
1615,"Mobile","Apparel","Free","Paid_Ad","No"
1835,"Tablet","Books","Basic","Organic","No"
2815,"Mobile","HomeGoods","Free","Paid_Ad","No"
3953,"Desktop","HomeGoods","Premium","Referral","Yes"
1789,"Desktop","Books","Basic","Organic","Yes"
2146,"Mobile","Apparel","Premium","Organic","No"
520,"Mobile","HomeGoods","Free","Paid_Ad","No"
3106,"Tablet","Apparel","Free","Paid_Ad","No"
3045,"Desktop","HomeGoods","Free","Paid_Ad","Yes"
2729,"Desktop","Gaming","Premium","Organic","No"
2093,"Desktop","Apparel","Basic","Referral","Yes"
809,"Desktop","Books","Basic","Referral","Yes"
2503,"Tablet","HomeGoods","Basic","Organic","No"
15,"Mobile","Electronics","Free","Organic","No"
1143,"Tablet","Apparel","Basic","Social_Media","No"
1639,"Mobile","Electronics","Basic","Referral","No"
1868,"Tablet","Electronics","Free","Social_Media","No"
2890,"Desktop","Apparel","Basic","Paid_Ad","No"
535,"Desktop","Electronics","Free","Organic","No"
23,"Desktop","Electronics","Premium","Paid_Ad","Yes"
1162,"Mobile","Electronics","Free","Organic","Yes"
3306,"Desktop","HomeGoods","Free","Referral","Yes"
1933,"Mobile","HomeGoods","Free","Paid_Ad","No"
1690,"Desktop","Books","Premium","Paid_Ad","Yes"
3687,"Desktop","Electronics","Premium","Organic","Yes"
772,"Mobile","Electronics","Basic","Paid_Ad","No"
3715,"Mobile","Books","Basic","Organic","No"
2134,"Mobile","Electronics","Free","Social_Media","No"
1350,"Mobile","Electronics","Premium","Organic","Yes"
504,"Mobile","Electronics","Premium","Referral","No"
2845,"Mobile","Books","Free","Referral","Yes"
717,"Desktop","Electronics","Basic","Organic","No"
2140,"Mobile","Books","Basic","Organic","No"
720,"Mobile","Books","Free","Organic","No"
2127,"Mobile","HomeGoods","Basic","Organic","Yes"
1574,"Desktop","Electronics","Premium","Organic","No"
1025,"Mobile","Books","Free","Social_Media","Yes"
2015,"Mobile","HomeGoods","Basic","Paid_Ad","Yes"
2824,"Mobile","Apparel","Basic","Social_Media","No"
3353,"Desktop","Books","Basic","Organic","No"
2898,"Tablet","HomeGoods","Basic","Organic","No"
1480,"Mobile","Gaming","Premium","Social_Media","Yes"
3625,"Tablet","HomeGoods","Basic","Organic","No"
3801,"Mobile","Books","Free","Referral","No"
1010,"Desktop","Apparel","Free","Paid_Ad","Yes"
1989,"Desktop","Books","Free","Social_Media","No"
1963,"Mobile","Gaming","Premium","Organic","No"
254,"Mobile","Electronics","Basic","Organic","Yes"
2325,"Mobile","HomeGoods","Free","Paid_Ad","No"
2241,"Mobile","HomeGoods","Basic","Referral","Yes"
2646,"Desktop","HomeGoods","Free","Paid_Ad","No"
2798,"Tablet","Electronics","Basic","Paid_Ad","Yes"
13,"Desktop","Gaming","Premium","Organic","No"
1709,"Mobile","Books","Premium","Referral","No"
415,"Tablet","Electronics","Premium","Organic","Yes"
2330,"Desktop","Books","Free","Organic","Yes"
1340,"Tablet","Gaming","Premium","Organic","Yes"
1324,"Mobile","HomeGoods","Free","Paid_Ad","No"
3604,"Mobile","HomeGoods","Free","Paid_Ad","No"
3,"Tablet","Apparel","Premium","Paid_Ad","Yes"
858,"Mobile","Electronics","Free","Paid_Ad","No"
2910,"Desktop","Books","Premium","Social_Media","Yes"
320,"Mobile","Books","Basic","Paid_Ad","No"
3205,"Desktop","Electronics","Free","Social_Media","Yes"
3413,"Mobile","Apparel","Basic","Organic","No"
2327,"Tablet","Apparel","Premium","Referral","Yes"
1463,"Desktop","Gaming","Premium","Paid_Ad","Yes"
1499,"Tablet","Gaming","Premium","Social_Media","No"
3675,"Desktop","Gaming","Premium","Organic","Yes"
3770,"Mobile","Books","Premium","Social_Media","No"
390,"Mobile","Books","Free","Paid_Ad","No"
3398,"Mobile","Books","Basic","Paid_Ad","Yes"
3772,"Desktop","HomeGoods","Premium","Organic","Yes"
1773,"Desktop","Books","Basic","Referral","No"
137,"Mobile","Books","Basic","Social_Media","Yes"
3661,"Mobile","Books","Free","Referral","No"
1413,"Mobile","Books","Free","Paid_Ad","No"
1916,"Desktop","Electronics","Premium","Organic","No"
2432,"Desktop","Electronics","Free","Referral","No"
191,"Tablet","HomeGoods","Basic","Organic","Yes"
3165,"Desktop","Gaming","Free","Organic","No"
806,"Mobile","Apparel","Free","Organic","No"
898,"Mobile","HomeGoods","Basic","Organic","No"
2634,"Mobile","Electronics","Basic","Paid_Ad","Yes"
2698,"Desktop","Books","Premium","Paid_Ad","Yes"
911,"Desktop","HomeGoods","Premium","Referral","No"
419,"Mobile","HomeGoods","Premium","Referral","Yes"
3546,"Desktop","HomeGoods","Basic","Referral","No"
329,"Desktop","Gaming","Basic","Organic","Yes"
1089,"Mobile","Books","Free","Organic","Yes"
681,"Mobile","Books","Premium","Organic","No"
606,"Desktop","Electronics","Basic","Organic","No"
1274,"Mobile","Apparel","Free","Paid_Ad","No"
503,"Mobile","Books","Premium","Paid_Ad","Yes"
454,"Mobile","Apparel","Basic","Paid_Ad","Yes"
2902,"Mobile","Gaming","Basic","Organic","Yes"
2008,"Tablet","Books","Premium","Social_Media","No"
74,"Mobile","Books","Free","Paid_Ad","No"
1699,"Tablet","Electronics","Basic","Referral","Yes"
690,"Desktop","Gaming","Free","Organic","Yes"
3787,"Mobile","Electronics","Free","Organic","No"
997,"Desktop","Books","Free","Organic","Yes"
2987,"Desktop","Electronics","Free","Social_Media","Yes"
3585,"Mobile","Gaming","Premium","Paid_Ad","No"
739,"Desktop","HomeGoods","Free","Referral","No"
923,"Desktop","Electronics","Basic","Referral","Yes"
1864,"Mobile","Apparel","Free","Organic","No"
205,"Desktop","Gaming","Free","Social_Media","Yes"
2282,"Mobile","HomeGoods","Free","Paid_Ad","No"
2611,"Mobile","Books","Free","Social_Media","No"
1526,"Desktop","HomeGoods","Premium","Social_Media","No"
2721,"Desktop","Electronics","Premium","Organic","No"
3655,"Mobile","HomeGoods","Free","Organic","No"
1775,"Desktop","Books","Basic","Organic","No"
1401,"Desktop","Electronics","Premium","Referral","No"
2746,"Mobile","Apparel","Free","Social_Media","Yes"
3579,"Desktop","HomeGoods","Basic","Paid_Ad","No"
59,"Mobile","HomeGoods","Premium","Referral","No"
3316,"Mobile","Apparel","Free","Paid_Ad","No"
3745,"Desktop","Electronics","Premium","Paid_Ad","Yes"
1457,"Desktop","Gaming","Free","Paid_Ad","No"
1704,"Desktop","Books","Premium","Paid_Ad","Yes"
1222,"Desktop","Gaming","Premium","Organic","No"
262,"Mobile","HomeGoods","Basic","Referral","Yes"
332,"Mobile","Apparel","Free","Paid_Ad","No"
2309,"Mobile","Books","Basic","Organic","No"
1718,"Mobile","Books","Basic","Social_Media","Yes"
1756,"Mobile","Gaming","Basic","Organic","Yes"
3498,"Mobile","Books","Free","Organic","No"
3079,"Mobile","HomeGoods","Basic","Organic","No"
1247,"Mobile","Apparel","Premium","Social_Media","No"
540,"Desktop","Electronics","Free","Social_Media","No"
446,"Mobile","Apparel","Premium","Paid_Ad","No"
2494,"Desktop","Books","Basic","Organic","Yes"
760,"Mobile","HomeGoods","Free","Social_Media","No"
3595,"Mobile","HomeGoods","Free","Social_Media","No"
1186,"Desktop","Gaming","Premium","Referral","Yes"
3416,"Tablet","Gaming","Free","Organic","No"
2500,"Desktop","Books","Basic","Referral","No"
3694,"Mobile","HomeGoods","Basic","Organic","Yes"
149,"Tablet","HomeGoods","Premium","Organic","Yes"
537,"Mobile","HomeGoods","Basic","Referral","Yes"
946,"Mobile","Electronics","Premium","Organic","No"
2703,"Mobile","Apparel","Free","Paid_Ad","No"
3302,"Mobile","Books","Premium","Organic","Yes"
61,"Mobile","Electronics","Basic","Organic","Yes"
1603,"Desktop","Books","Basic","Social_Media","No"
3574,"Tablet","HomeGoods","Basic","Social_Media","Yes"
2717,"Desktop","Electronics","Premium","Organic","Yes"
2029,"Desktop","Books","Free","Paid_Ad","No"
1376,"Mobile","HomeGoods","Free","Referral","No"
2603,"Desktop","HomeGoods","Free","Social_Media","No"
3829,"Mobile","Apparel","Free","Organic","Yes"
1127,"Tablet","HomeGoods","Premium","Referral","Yes"
1945,"Mobile","HomeGoods","Basic","Referral","Yes"
2730,"Desktop","Apparel","Free","Paid_Ad","No"
1637,"Tablet","Electronics","Premium","Paid_Ad","Yes"
519,"Mobile","Apparel","Premium","Referral","Yes"
1291,"Mobile","Electronics","Free","Paid_Ad","No"
2677,"Desktop","Gaming","Premium","Social_Media","No"
1649,"Mobile","HomeGoods","Basic","Paid_Ad","Yes"
5,"Tablet","Gaming","Basic","Paid_Ad","Yes"
575,"Mobile","Gaming","Basic","Paid_Ad","No"
2976,"Desktop","Apparel","Free","Organic","No"
465,"Mobile","Electronics","Basic","Referral","No"
3050,"Desktop","HomeGoods","Basic","Referral","No"
748,"Mobile","HomeGoods","Free","Organic","Yes"
3794,"Mobile","Electronics","Basic","Referral","Yes"
2930,"Desktop","Books","Basic","Paid_Ad","Yes"
1850,"Mobile","Gaming","Free","Referral","No"
833,"Mobile","Books","Premium","Organic","Yes"
854,"Desktop","HomeGoods","Premium","Paid_Ad","Yes"
1366,"Mobile","Gaming","Basic","Organic","No"
1792,"Mobile","Apparel","Basic","Referral","Yes"
3881,"Mobile","HomeGoods","Free","Referral","No"
2957,"Desktop","Apparel","Free","Paid_Ad","Yes"
500,"Desktop","Apparel","Free","Organic","Yes"
2521,"Desktop","Electronics","Basic","Referral","Yes"
587,"Desktop","Electronics","Free","Paid_Ad","Yes"
298,"Desktop","Books","Basic","Organic","No"
862,"Mobile","Electronics","Basic","Referral","Yes"
2961,"Desktop","HomeGoods","Premium","Referral","Yes"
2397,"Mobile","Apparel","Basic","Paid_Ad","No"
533,"Desktop","Apparel","Basic","Social_Media","No"
1423,"Mobile","Electronics","Premium","Social_Media","No"
2556,"Mobile","Apparel","Premium","Organic","No"
819,"Mobile","Apparel","Free","Organic","Yes"
1804,"Mobile","HomeGoods","Free","Organic","No"
3725,"Desktop","Gaming","Basic","Organic","Yes"
3828,"Mobile","Electronics","Free","Paid_Ad","No"
1172,"Mobile","Gaming","Premium","Referral","Yes"
2036,"Desktop","Books","Free","Social_Media","No"
2882,"Desktop","Books","Premium","Paid_Ad","Yes"
3584,"Tablet","Apparel","Premium","Social_Media","Yes"
777,"Desktop","Gaming","Premium","Organic","No"
857,"Desktop","Gaming","Premium","Organic","No"
3817,"Mobile","Apparel","Free","Paid_Ad","Yes"
3435,"Desktop","Books","Basic","Referral","Yes"
2546,"Mobile","Apparel","Basic","Paid_Ad","Yes"
3158,"Mobile","Books","Basic","Organic","Yes"
1513,"Desktop","Electronics","Premium","Organic","No"
2793,"Mobile","Apparel","Free","Organic","Yes"
1543,"Mobile","HomeGoods","Basic","Paid_Ad","No"
2674,"Tablet","Books","Basic","Organic","No"
3506,"Mobile","HomeGoods","Basic","Paid_Ad","No"
835,"Mobile","HomeGoods","Free","Paid_Ad","Yes"
1326,"Desktop","HomeGoods","Free","Referral","No"
1207,"Desktop","Books","Basic","Social_Media","No"
426,"Mobile","Electronics","Free","Organic","No"
1738,"Desktop","Books","Basic","Social_Media","Yes"
265,"Tablet","Books","Basic","Organic","No"
2487,"Desktop","Books","Free","Organic","No"
1795,"Desktop","Gaming","Premium","Social_Media","Yes"
2670,"Desktop","Apparel","Free","Paid_Ad","No"
505,"Tablet","Electronics","Premium","Social_Media","Yes"
2480,"Desktop","Apparel","Premium","Paid_Ad","Yes"
3719,"Mobile","Apparel","Premium","Organic","Yes"
2089,"Mobile","Books","Free","Social_Media","No"
2715,"Tablet","Books","Basic","Paid_Ad","Yes"
740,"Mobile","HomeGoods","Free","Organic","Yes"
2618,"Mobile","HomeGoods","Free","Paid_Ad","No"
2933,"Desktop","Books","Basic","Organic","Yes"
516,"Mobile","HomeGoods","Free","Organic","Yes"
691,"Tablet","Books","Premium","Paid_Ad","No"
1343,"Desktop","Apparel","Premium","Organic","No"
1523,"Mobile","Electronics","Premium","Organic","Yes"
1617,"Mobile","Electronics","Basic","Paid_Ad","Yes"
1821,"Mobile","Apparel","Free","Paid_Ad","No"
3032,"Mobile","Electronics","Premium","Organic","No"
2268,"Desktop","Electronics","Premium","Organic","No"
2409,"Desktop","Gaming","Basic","Paid_Ad","Yes"
3751,"Mobile","HomeGoods","Free","Organic","No"
2923,"Mobile","Gaming","Basic","Paid_Ad","No"
2929,"Desktop","Books","Premium","Referral","Yes"
3187,"Desktop","HomeGoods","Free","Referral","Yes"
3734,"Mobile","Electronics","Premium","Referral","Yes"
343,"Desktop","Electronics","Premium","Organic","Yes"
3459,"Desktop","Apparel","Basic","Paid_Ad","Yes"
2419,"Mobile","Books","Free","Organic","No"
2954,"Desktop","Electronics","Basic","Paid_Ad","Yes"
2920,"Desktop","Books","Basic","Organic","Yes"
2283,"Desktop","Books","Free","Social_Media","No"
1611,"Mobile","Apparel","Basic","Referral","Yes"
611,"Desktop","Electronics","Premium","Paid_Ad","Yes"
1871,"Mobile","HomeGoods","Premium","Organic","No"
2457,"Mobile","Books","Free","Organic","Yes"
3977,"Tablet","HomeGoods","Basic","Organic","Yes"
1229,"Mobile","Gaming","Basic","Referral","Yes"
2799,"Mobile","Electronics","Premium","Referral","Yes"
1768,"Desktop","Books","Basic","Social_Media","Yes"
3376,"Mobile","Gaming","Free","Organic","Yes"
2091,"Tablet","HomeGoods","Basic","Organic","No"
3515,"Mobile","Apparel","Basic","Paid_Ad","No"
3443,"Desktop","Gaming","Premium","Paid_Ad","Yes"
2726,"Desktop","Books","Premium","Organic","No"
633,"Mobile","Gaming","Basic","Organic","Yes"
1014,"Mobile","Books","Free","Referral","No"
357,"Desktop","HomeGoods","Free","Organic","No"
2010,"Mobile","Apparel","Free","Paid_Ad","No"
3950,"Tablet","HomeGoods","Basic","Organic","Yes"
914,"Desktop","Electronics","Premium","Paid_Ad","Yes"
3083,"Tablet","HomeGoods","Basic","Referral","No"
3007,"Tablet","Gaming","Basic","Organic","Yes"
1645,"Mobile","HomeGoods","Basic","Paid_Ad","No"
2154,"Desktop","Gaming","Premium","Organic","No"
3002,"Desktop","Books","Basic","Organic","No"
2691,"Desktop","Apparel","Basic","Referral","No"
2007,"Mobile","Apparel","Free","Organic","No"
3025,"Tablet","Electronics","Premium","Organic","No"
1511,"Mobile","Apparel","Basic","Paid_Ad","No"
3820,"Mobile","Electronics","Basic","Referral","Yes"
2272,"Desktop","HomeGoods","Basic","Organic","No"
2967,"Mobile","Apparel","Basic","Paid_Ad","Yes"
664,"Desktop","Electronics","Premium","Organic","Yes"
1626,"Tablet","Books","Basic","Referral","Yes"
2050,"Desktop","Apparel","Free","Paid_Ad","Yes"
2394,"Mobile","Books","Free","Paid_Ad","No"
1427,"Mobile","Books","Free","Referral","Yes"
3861,"Tablet","Books","Basic","Organic","No"
1341,"Mobile","Books","Free","Referral","No"
2538,"Desktop","HomeGoods","Free","Paid_Ad","No"
3105,"Desktop","Electronics","Basic","Referral","Yes"
2303,"Desktop","Apparel","Premium","Referral","Yes"
1112,"Desktop","Gaming","Basic","Paid_Ad","No"
3273,"Mobile","Books","Free","Social_Media","Yes"
2734,"Desktop","Electronics","Basic","Organic","No"
3948,"Mobile","Electronics","Free","Social_Media","Yes"
3532,"Mobile","HomeGoods","Free","Organic","Yes"
2995,"Mobile","Books","Basic","Social_Media","No"
451,"Mobile","Apparel","Premium","Referral","Yes"
3070,"Desktop","Apparel","Basic","Paid_Ad","No"
3834,"Tablet","Gaming","Free","Social_Media","No"
3119,"Mobile","Electronics","Premium","Organic","Yes"
3485,"Mobile","HomeGoods","Free","Referral","Yes"
2284,"Mobile","HomeGoods","Basic","Organic","Yes"
3345,"Mobile","HomeGoods","Free","Social_Media","Yes"
1131,"Desktop","HomeGoods","Basic","Referral","Yes"
2390,"Mobile","HomeGoods","Premium","Referral","No"
3281,"Tablet","Apparel","Basic","Paid_Ad","No"
2250,"Desktop","Apparel","Basic","Paid_Ad","No"
337,"Desktop","Apparel","Free","Organic","No"
3733,"Mobile","HomeGoods","Basic","Organic","Yes"
3706,"Desktop","HomeGoods","Basic","Referral","No"
881,"Mobile","Gaming","Basic","Organic","Yes"
2562,"Desktop","Electronics","Premium","Paid_Ad","Yes"
1667,"Mobile","HomeGoods","Free","Paid_Ad","Yes"
348,"Tablet","Books","Basic","Organic","Yes"
82,"Mobile","Apparel","Premium","Organic","Yes"
284,"Desktop","Books","Basic","Referral","Yes"
2320,"Desktop","Electronics","Basic","Social_Media","No"
2849,"Desktop","HomeGoods","Premium","Organic","Yes"
2001,"Mobile","HomeGoods","Basic","Organic","No"
2948,"Desktop","HomeGoods","Basic","Organic","No"
779,"Mobile","HomeGoods","Free","Paid_Ad","No"
1117,"Desktop","Gaming","Free","Organic","Yes"
1482,"Tablet","Gaming","Premium","Organic","No"
3814,"Mobile","Gaming","Premium","Organic","Yes"
3540,"Mobile","Apparel","Basic","Referral","Yes"
1927,"Desktop","Gaming","Premium","Paid_Ad","No"
872,"Mobile","Gaming","Free","Social_Media","No"
3904,"Tablet","Books","Basic","Paid_Ad","Yes"
2506,"Desktop","Apparel","Free","Social_Media","No"
3298,"Mobile","Books","Basic","Referral","Yes"
3293,"Mobile","Electronics","Basic","Paid_Ad","Yes"
1223,"Mobile","Apparel","Free","Paid_Ad","No"
2179,"Mobile","Electronics","Premium","Referral","No"
1120,"Tablet","Apparel","Basic","Paid_Ad","No"
2526,"Mobile","Electronics","Basic","Paid_Ad","No"
965,"Mobile","Apparel","Free","Organic","No"
1085,"Tablet","Books","Free","Social_Media","Yes"
3778,"Desktop","Apparel","Basic","Referral","Yes"
2483,"Tablet","Electronics","Premium","Organic","Yes"
3955,"Desktop","Electronics","Free","Social_Media","No"
3238,"Desktop","HomeGoods","Basic","Referral","No"
1783,"Mobile","Gaming","Basic","Organic","No"
1192,"Desktop","Apparel","Free","Referral","Yes"
2640,"Tablet","Electronics","Premium","Paid_Ad","Yes"
2339,"Mobile","Electronics","Premium","Paid_Ad","No"
304,"Desktop","Electronics","Basic","Organic","No"
1038,"Mobile","Electronics","Premium","Organic","Yes"
2810,"Desktop","Electronics","Premium","Referral","No"
182,"Mobile","Electronics","Premium","Referral","Yes"
1869,"Desktop","Electronics","Basic","Social_Media","Yes"
3230,"Tablet","Books","Premium","Organic","Yes"
3956,"Desktop","Books","Premium","Social_Media","No"
1013,"Mobile","Books","Free","Social_Media","Yes"
3550,"Tablet","HomeGoods","Free","Paid_Ad","No"
336,"Mobile","Books","Basic","Organic","No"
185,"Desktop","Electronics","Basic","Paid_Ad","No"
116,"Desktop","Gaming","Premium","Organic","No"
2559,"Desktop","Apparel","Basic","Organic","Yes"
3288,"Mobile","HomeGoods","Basic","Referral","Yes"
510,"Mobile","Books","Free","Paid_Ad","Yes"
3394,"Desktop","Electronics","Premium","Organic","Yes"
1757,"Tablet","Electronics","Free","Referral","No"
771,"Desktop","Books","Free","Organic","No"
417,"Mobile","HomeGoods","Premium","Referral","Yes"
3931,"Mobile","Books","Free","Paid_Ad","No"
1149,"Desktop","Electronics","Free","Organic","Yes"
698,"Mobile","Electronics","Premium","Organic","Yes"
1313,"Tablet","Books","Free","Organic","No"
155,"Tablet","Apparel","Premium","Social_Media","No"
3372,"Mobile","HomeGoods","Free","Social_Media","Yes"
1926,"Mobile","Books","Premium","Paid_Ad","No"
2035,"Mobile","HomeGoods","Free","Referral","Yes"
2351,"Desktop","HomeGoods","Free","Social_Media","No"
546,"Desktop","Gaming","Premium","Organic","Yes"
3791,"Mobile","Books","Free","Referral","No"
37,"Desktop","Books","Free","Organic","No"
3633,"Mobile","Books","Basic","Organic","Yes"
431,"Desktop","Gaming","Premium","Social_Media","Yes"
1906,"Mobile","Apparel","Free","Organic","No"
491,"Desktop","Books","Free","Paid_Ad","No"
